MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
2955,97,Coconut Chutney Royal,Provident exercitationem quod omnis dicta minima dolor eligendi distinctio dolorum voluptates dolore.,36.22,Beverage,South Indian,True,True
2956,97,Dosa Royal,Vitae at cupiditate distinctio perspiciatis dolor illo quos.,82.51,Soup,South Indian,False,True
2957,97,Dosa Royal,Accusantium iusto minus ab quo voluptas voluptas facilis rem tempora suscipit quidem laboriosam.,239.9,Salad,South Indian,False,True
2958,97,Idli Royal,Voluptatibus nemo magni tempore maxime eius eum aliquam aspernatur.,332.1,Main Course,South Indian,False,False
2959,97,Idli Special,Dolorem reiciendis debitis culpa hic fugit similique sequi inventore non.,164.11,Salad,South Indian,False,True
2960,97,Uttapam,Rerum laborum deserunt suscipit eaque animi sequi quam excepturi est quae neque.,155.06,Appetizer,South Indian,False,False
2961,97,Dosa Royal,Recusandae beatae tenetur quibusdam omnis voluptates modi nisi aspernatur tempora.,91.61,Beverage,South Indian,True,True
2962,97,Sambar Royal,Exercitationem itaque autem tempore ratione repellendus accusamus suscipit.,49.68,Bread,South Indian,False,True
2963,97,Coconut Chutney Special,Exercitationem quam natus sint cum hic assumenda nihil minima.,193.05,Salad,South Indian,False,True
2964,97,Sambar Deluxe,Modi id aspernatur excepturi provident eaque.,127.29,Beverage,South Indian,False,True
2965,97,Vada Deluxe,Ratione consequuntur ullam debitis ut ex sint ratione.,183.96,Dessert,South Indian,True,True
2966,97,Uttapam,Consequatur atque totam aut asperiores placeat natus molestias beatae possimus ab suscipit.,98.43,Dessert,South Indian,True,True
2967,97,Idli,Voluptate voluptatem quibusdam vel delectus amet beatae vitae iusto.,81.79,Soup,South Indian,False,True
2968,97,Vada,Totam in ratione earum quos velit sunt.,194.7,Appetizer,South Indian,False,True
2969,97,Vada Royal,Exercitationem tempora vero vel sed consectetur suscipit accusantium magni a assumenda neque harum.,132.27,Beverage,South Indian,False,True
2970,97,Coconut Chutney Classic,Velit dolor nam delectus velit itaque earum sunt quibusdam incidunt.,168.15,Dessert,South Indian,True,True
2971,97,Coconut Chutney Royal,Vel sunt blanditiis incidunt blanditiis dolorum recusandae.,164.83,Appetizer,South Indian,True,True
2972,98,Pizza Royal,Pariatur enim placeat quaerat sunt libero.,149.42,Salad,Fast Food,False,True
2973,98,Sandwich Deluxe,Atque at harum excepturi qui ut.,71.56,Bread,Fast Food,False,True
2974,98,Burger Special,Molestiae soluta nemo distinctio reprehenderit nam autem ut debitis eligendi quia aperiam.,116.88,Salad,Fast Food,True,True
2975,98,Burger Special,Dicta illum at saepe corrupti exercitationem commodi aut suscipit unde quibusdam.,129.87,Soup,Fast Food,False,True
2976,98,Wrap,Nemo consectetur id officiis eius optio hic laborum.,153.52,Salad,Fast Food,False,True
2977,98,Burger Classic,Ipsam molestias odit ea asperiores officia quasi a voluptatum.,92.06,Soup,Fast Food,True,True
2978,98,Wrap Deluxe,Tempore consequatur quasi ad fugit unde.,543.56,Main Course,Fast Food,False,True
2979,98,Wrap Deluxe,Dolores molestias facilis ratione voluptatibus id quisquam.,116.18,Appetizer,Fast Food,True,True
2980,98,Sandwich,Enim minima in voluptatem alias quasi soluta ad.,100.82,Soup,Fast Food,False,True
2981,98,Nuggets Special,Suscipit voluptate harum aspernatur esse laborum error dolor eaque.,62.54,Bread,Fast Food,False,True
2982,98,Sandwich Special,Aperiam incidunt inventore ipsa odio culpa cum tempora quidem.,126.85,Salad,Fast Food,False,True
2983,98,Burger Deluxe,Accusamus eaque iusto harum minus suscipit perspiciatis sit dolorum reprehenderit iure assumenda.,486.09,Main Course,Fast Food,False,True
2984,98,Pizza Special,Excepturi placeat temporibus sunt consectetur animi eum possimus corrupti qui placeat eum.,180.86,Salad,Fast Food,True,True
2985,98,Sandwich Classic,Molestiae eaque nesciunt sapiente consequuntur aperiam fugiat saepe similique nostrum.,139.21,Appetizer,Fast Food,True,False
2986,98,Pizza Classic,Non mollitia optio sapiente ullam voluptatem in.,100.22,Appetizer,Fast Food,False,True
2987,98,Nuggets,Ratione eligendi eveniet eius iste rem illum consequatur laboriosam earum sequi qui aut.,42.54,Bread,Fast Food,False,True
2988,98,Wrap Royal,Mollitia facilis voluptatum praesentium nemo dignissimos ad nam ex nihil unde ex.,126.37,Salad,Fast Food,False,True
2989,98,Wrap Classic,Vero sunt quaerat inventore deserunt nostrum ad molestias ipsum.,152.85,Main Course,Fast Food,True,False
2990,98,Sandwich Deluxe,Id corporis placeat dolor quae saepe ipsa saepe sapiente nam eos repudiandae.,131.26,Beverage,Fast Food,False,True
2991,98,Nuggets Royal,Ut modi totam consequuntur alias aut dicta cum alias quis cupiditate numquam ex.,179.19,Salad,Fast Food,True,True
2992,98,Burger Classic,Delectus debitis temporibus laborum expedita nobis consequatur dolorem voluptas illo quo nostrum.,110.87,Beverage,Fast Food,True,True
2993,98,Nuggets Deluxe,Optio commodi fugiat magni aspernatur velit odio.,208.06,Appetizer,Fast Food,True,True
2994,98,Wrap Royal,Sint iste esse nostrum itaque excepturi quos qui molestiae optio necessitatibus placeat voluptates.,167.94,Salad,Fast Food,True,True
2995,98,Wrap Deluxe,Eveniet ea labore consectetur placeat tempore voluptates sint.,112.87,Dessert,Fast Food,False,True
2996,98,Burger,Nobis eligendi tenetur quasi odit fuga maiores.,78.98,Beverage,Fast Food,False,False
2997,98,Nuggets Royal,Sit tenetur assumenda labore tempore dolorum nam ipsam totam maiores corporis quia possimus.,125.54,Beverage,Fast Food,True,False
2998,99,Chef Special Classic,Quis recusandae vitae nam vel repudiandae atque molestias ipsa cum impedit.,96.92,Appetizer,Continental,True,False
2999,99,Special Dish Special,Optio nostrum nam optio officiis temporibus nemo non fuga impedit ea amet.,128.44,Appetizer,Continental,False,True
3000,99,House Special Classic,Perferendis maxime fuga nesciunt dolorum atque.,85.37,Beverage,Continental,False,True
3001,99,House Special Classic,Optio ipsum at minima aliquid explicabo rerum eius commodi ab impedit debitis beatae.,154.6,Soup,Continental,True,False
3002,99,Chef Special Royal,Similique quod possimus maxime eos adipisci natus atque.,365.86,Main Course,Continental,False,True
3003,99,Special Dish Classic,Mollitia nam aspernatur magni odio ratione beatae quam quis quibusdam molestiae dicta enim.,80.27,Soup,Continental,False,True
3004,99,Chef Special Special,Quidem ab amet assumenda placeat hic facere maxime doloremque eos magnam dignissimos totam.,98.26,Appetizer,Continental,True,True
3005,99,House Special Royal,Odit rerum aspernatur sapiente explicabo exercitationem.,156.08,Soup,Continental,True,True
3006,99,Chef Special Royal,Corporis possimus nesciunt ipsum sapiente odio.,156.38,Dessert,Continental,False,True
3007,99,House Special Classic,Ea beatae laudantium maxime culpa exercitationem nesciunt porro fuga sint reprehenderit.,102.03,Soup,Continental,False,True
3008,99,Special Dish Classic,Similique nostrum voluptatum ratione pariatur pariatur incidunt modi molestias qui ex.,100.38,Soup,Continental,False,True
3009,99,Chef Special Deluxe,Veritatis maxime molestias eos ipsam quidem officiis ratione assumenda ipsum.,77.06,Bread,Continental,True,True
3010,99,House Special Special,Aperiam ex voluptas odit ipsa quaerat necessitatibus consequuntur itaque ipsa.,137.88,Soup,Continental,True,True
3011,99,Chef Special Royal,Architecto iste quasi cum doloremque quod error fuga sit.,91.14,Soup,Continental,True,True
3012,99,Special Dish Royal,Debitis accusamus mollitia ducimus consequuntur dignissimos a voluptatum asperiores ad quo minima laudantium.,129.62,Appetizer,Continental,False,True
3013,99,Special Dish Royal,Distinctio enim cumque nisi nihil quisquam aperiam.,219.47,Appetizer,Continental,False,True
3014,99,Chef Special Deluxe,Architecto nihil omnis similique tempore blanditiis nemo impedit.,112.3,Dessert,Continental,True,True
3015,99,Chef Special Royal,Quo explicabo numquam laborum veniam voluptatum excepturi.,166.46,Salad,Continental,False,True
3016,99,Special Dish,Eos veniam recusandae ut rem esse cupiditate provident ut nam aspernatur molestiae.,408.87,Main Course,Continental,False,True
3017,99,Special Dish,Fugit fuga recusandae cupiditate ab doloremque molestias voluptate veniam ducimus rem enim minima.,141.61,Beverage,Continental,False,True
3018,99,Chef Special Royal,Omnis sunt deserunt dolorem similique amet id sed eveniet sed repellat.,104.23,Appetizer,Continental,False,True
3019,99,Special Dish Special,Voluptatem ut repellat architecto sed aperiam ipsum repellat error.,140.51,Soup,Continental,True,True
3020,99,Chef Special Royal,Itaque eius voluptates dicta voluptate deleniti culpa dicta laboriosam.,52.46,Bread,Continental,False,False
3021,99,House Special,Ab vero qui eum libero corrupti laboriosam sint.,94.7,Beverage,Continental,True,True
3022,99,Special Dish Royal,Rerum perspiciatis odio impedit earum ipsum sequi veritatis similique expedita repellat rem odit.,114.82,Soup,Continental,False,True
3023,99,House Special,Consectetur mollitia earum excepturi tempore alias odit qui optio.,202.98,Salad,Continental,True,True
3024,99,Chef Special Special,Quasi dolores ducimus fugit amet accusamus.,192.66,Dessert,Continental,True,True
3025,99,Special Dish,Repellat occaecati minima facilis repellat hic eveniet ab.,151.3,Soup,Continental,True,True
3026,99,House Special Classic,Doloribus quidem vero quod architecto blanditiis facere tempora fugiat.,150.85,Dessert,Continental,False,True
3027,99,Special Dish Special,Consequatur incidunt odio amet minus autem.,126.93,Appetizer,Continental,True,False
3028,100,House Special Royal,Amet quos fugit consequatur porro placeat eaque delectus enim tenetur vitae.,139.22,Appetizer,Mughlai,True,True
3029,100,Chef Special Special,Nihil possimus molestias minus pariatur cupiditate modi saepe fuga excepturi sapiente aperiam.,231.26,Appetizer,Mughlai,True,True
3030,100,House Special Classic,Necessitatibus aliquam ipsam unde consequuntur sit omnis beatae necessitatibus facere reiciendis.,173.82,Soup,Mughlai,True,True
3031,100,House Special Deluxe,Nulla nihil numquam qui quod repellendus alias laudantium.,339.06,Main Course,Mughlai,False,True
3032,100,House Special Special,Voluptatem ex vero debitis nulla necessitatibus fuga.,59.83,Bread,Mughlai,True,True
3033,100,House Special,Corporis at beatae dignissimos ad sint quo nostrum nobis reiciendis distinctio.,131.66,Appetizer,Mughlai,True,True
3034,100,Special Dish Special,Sapiente pariatur eveniet mollitia ab ex molestias sapiente odio adipisci perferendis.,27.09,Bread,Mughlai,True,True
3035,100,Chef Special Deluxe,Quisquam culpa tempore fuga quisquam libero suscipit id quo delectus magnam eos provident.,191.83,Appetizer,Mughlai,False,True
3036,100,Special Dish Deluxe,Dignissimos voluptates dolorem suscipit fuga impedit id consequuntur.,107.58,Soup,Mughlai,False,True
3037,100,House Special Royal,Aperiam sit quas sed ad sequi amet neque.,196.73,Appetizer,Mughlai,False,True
3038,100,Special Dish Classic,Veniam ad molestiae dolore esse at.,161.88,Dessert,Mughlai,True,True
3039,100,Chef Special Special,Voluptatibus architecto exercitationem earum ad repudiandae.,173.25,Appetizer,Mughlai,True,True
3040,100,Chef Special Deluxe,Repellendus doloremque veniam quidem magni reiciendis quisquam nesciunt doloribus architecto.,79.98,Bread,Mughlai,True,True
3041,100,Special Dish Royal,Officiis sint pariatur vel quasi atque cumque excepturi vel magni aliquid reiciendis.,218.44,Salad,Mughlai,True,True
3042,100,Chef Special Royal,Nisi distinctio cum quam iusto laudantium repellendus maxime aut explicabo aliquid.,77.43,Bread,Mughlai,True,True
3043,100,Chef Special Deluxe,Maxime reiciendis fuga deserunt incidunt magni facilis ipsum occaecati natus consequatur sunt.,137.1,Beverage,Mughlai,False,True
3044,100,Special Dish Royal,Molestias placeat ad nesciunt cum expedita excepturi consequuntur excepturi ipsa sunt.,169.65,Soup,Mughlai,False,False
3045,100,Special Dish Deluxe,Dolor assumenda nisi debitis inventore numquam similique error explicabo totam id voluptatem.,87.23,Beverage,Mughlai,False,True
3046,100,Chef Special Classic,Quo accusantium ex distinctio vero officia similique excepturi repellendus assumenda eius quod.,223.44,Main Course,Mughlai,True,True
3047,100,House Special Deluxe,Aliquam officiis dicta sed consequatur voluptatem totam repellat facilis provident.,135.71,Soup,Mughlai,True,True
3048,100,Chef Special Classic,Omnis deleniti libero repudiandae placeat incidunt tenetur saepe.,183.16,Salad,Mughlai,False,True
3049,100,House Special,Corporis cum soluta aliquam incidunt ut quidem.,179.51,Appetizer,Mughlai,False,False
3050,101,House Special Royal,Ex velit nulla voluptate officia vitae quae mollitia suscipit harum dolores in vel.,126.5,Salad,Rajasthani,True,True
3051,101,Special Dish Special,Consequuntur ut dolore qui recusandae quia.,187.58,Main Course,Rajasthani,True,False
3052,101,Chef Special Royal,Suscipit debitis in atque beatae repellat quae illo vero.,89.24,Soup,Rajasthani,False,True
3053,101,Chef Special Royal,Possimus provident voluptates ipsam vel porro.,30.68,Bread,Rajasthani,True,True
3054,101,Chef Special Classic,Eaque magnam pariatur reprehenderit fugiat debitis.,156.04,Dessert,Rajasthani,False,True
3055,101,Chef Special Deluxe,Fugit quae neque neque occaecati voluptatem.,153.2,Dessert,Rajasthani,False,True
3056,101,Special Dish Classic,Cupiditate reiciendis ullam magnam temporibus consequuntur consectetur.,183.88,Main Course,Rajasthani,True,True
3057,101,Special Dish Royal,Accusamus nobis est dignissimos inventore accusantium.,96.48,Appetizer,Rajasthani,False,True
3058,101,Special Dish Special,Aspernatur dignissimos debitis ullam dolor dolores voluptatibus harum eos exercitationem perspiciatis autem velit.,124.31,Soup,Rajasthani,False,True
3059,101,House Special Deluxe,Veniam in recusandae nam hic ut aspernatur adipisci ratione.,133.15,Soup,Rajasthani,False,True
3060,101,House Special,Earum error sapiente cupiditate tenetur dolorem aliquid modi.,227.54,Main Course,Rajasthani,False,False
3061,101,House Special Special,Nesciunt quidem incidunt ab animi nemo velit.,163.29,Dessert,Rajasthani,False,True
3062,101,Special Dish Deluxe,Amet illo esse quis deleniti repudiandae eos natus earum.,104.1,Soup,Rajasthani,True,True
3063,101,House Special Classic,Necessitatibus incidunt animi natus ad sit aliquam quidem.,145.46,Appetizer,Rajasthani,False,False
3064,101,Chef Special Classic,Consequatur tenetur laborum laboriosam earum deserunt veniam earum facilis dolorem eaque tempora ipsa.,224.02,Appetizer,Rajasthani,True,True
3065,101,Chef Special Classic,Reiciendis in illo id eius officiis consectetur dolorem harum libero.,78.96,Bread,Rajasthani,True,True
3066,101,House Special Classic,Deleniti sequi alias molestias nulla incidunt unde earum maxime deserunt dolor.,156.27,Main Course,Rajasthani,True,True
3067,101,Special Dish Deluxe,Consequuntur similique aut odit nisi magnam temporibus.,85.54,Beverage,Rajasthani,True,True
3068,101,Chef Special Special,Veritatis assumenda id adipisci ab quaerat perferendis temporibus earum alias.,216.24,Main Course,Rajasthani,True,True
3069,101,Special Dish Deluxe,Expedita necessitatibus nulla quidem odio consequuntur illo necessitatibus.,210.81,Salad,Rajasthani,False,False
3070,101,Chef Special Royal,Architecto assumenda mollitia inventore similique dolore enim quasi perspiciatis consequuntur.,69.11,Beverage,Rajasthani,False,True
3071,101,Special Dish Royal,Expedita nisi sit veritatis laborum consectetur consequatur odit sapiente odit adipisci esse.,31.84,Bread,Rajasthani,True,True
